grammy_year,category,work_title,artist,winner,match_type,wasabi_title,wasabi_artist,wasabi_album,genre,album_genre,bpm,gain,publication_date,language,decade
1999,Best Pop Performance By A Duo Or Group With Vocal,Kiss Me (Single),Sixpence None The Richer,False,song,Kiss Me,Sixpence None The Richer,Sixpence None The Richer,"[""Pop rock"",""Jangle pop""]",Pop Rock,99.0,-9.7,2006-08-08,,1990s
1999,Best Pop Performance By A Duo Or Group With Vocal,All Star (Track),Smash Mouth,False,song,All Star,Smash Mouth,Astro Lounge,"[""Pop punk"",""Power pop"",""Alternative rock""]",Ska Punk,103.0,-9.3,2005-08-22,eng,1990s
1999,Best Pop Performance By A Duo Or Group With Vocal,Unpretty (Single),TLC,False,song,Unpretty,TLC,FanMail,"[""Pop rock"",""Contemporary R\u0026B""]",R&amp;B,177.0,-10.9,2002-10-14,eng,1990s
1999,Best Pop Performance By A Duo Or Group With Vocal,Maria Maria,Santana,True,song,Maria Maria,Santana,Supernatural,"[""Contemporary R\u0026B"",""Latin pop""]",Latin Rock,98.0,-11.0,2011-06-13,eng,1990s
1999,Best Pop Instrumental Performance,Song C (Track),Bruce Hornsby,False,song,Song C,Bruce Hornsby,Spirit Trail,,Soft Rock,152.0,-19.8,1998-10-13,,1990s
1999,Best Pop Instrumental Performance,A Day In The Life (Track),Jeff Beck,False,song,A Day In The Life,Jeff Beck,Performing This Week... Live At Ronnie Scott's,"[""Progressive rock"",""Psychedelic rock"",""Baroque pop"",""Art rock""]",Rock,145.577,-9.0,2008-11-10,,1990s
1999,Best Pop Instrumental Performance,El Farol,Santana,True,song,El Farol,Santana,Supernatural,,Latin Rock,103.0,-11.9,1999-06-15,,1990s
1999,Best Pop Album,Millennium (Album),Backstreet Boys,False,album,Larger Than Life,Backstreet Boys,Millennium,"[""Pop music""]",Teen Pop,108.0,-7.8,2004-09-29,eng,1990s
1999,Best Pop Album,Believe (Album),Cher,False,song,Believe,Cher,Believe,"[""Eurodance"",""Dance-pop"",""House music"",""Techno""]",Pop,132.938,-10.1,1998-10-26,eng,1990s
1999,Best Pop Album,Ricky Martin (Album),Ricky Martin,False,album,Fuego Contra Fuego,Ricky Martin,Ricky Martin,"[""Latin pop""]",Latin,130.0,-18.9,1997-04-14,,1990s
1999,Best Pop Album,Mirrorball (Album),Sarah McLachlan,False,album,Building A Mystery,Sarah McLachlan,Mirrorball,"[""Pop rock""]",Pop,172.0,-10.9,1999-04-24,,1990s
1999,Best Pop Album,Brand New Day,Sting,True,song,Brand New Day,Sting,Brand New Day,,Pop Rock,104.0,-12.9,2002-04-18,eng,1990s
1999,Best Female R&B Vocal Performance,Almost Doesn't Count (Single),Brandy,False,song,Almost Doesn't Count,Brandy,Never Say Never,,R&amp;B,143.0,-11.2,1998-05-29,eng,1990s
1999,Best Female R&B Vocal Performance,Love Like This (Track),Faith Evans,False,song,Love Like This,Faith Evans,Keep The Faith,"[""Contemporary R\u0026B""]",R&amp;B,100.0,-10.8,2005-04-20,,1990s
1999,Best Female R&B Vocal Performance,Do Something (Track),Macy Gray,False,song,Do Something,Macy Gray,On How Life Is,,R&amp;B,168.0,-8.8,2003-09-15,eng,1990s
1999,Best Female R&B Vocal Performance,All That I Can Say (Track),Mary J. Blige,False,song,All That I Can Say,Mary J. Blige,Mary,[],R&amp;B,95.0,-10.9,1999-08-17,,1990s
1999,Best Female R&B Vocal Performance,It's Not Right But It's Okay,Whitney Houston,True,song,It's Not Right But It's Okay,Whitney Houston,My Love Is Your Love,"[""Dance music"",""Contemporary R\u0026B""]",R&amp;B,128.0,-10.8,2004-06-28,eng,1990s
1999,Best Male R&B Vocal Performance,Fortunate (Single),Maxwell,False,song,Fortunate,Maxwell,Songs On Compilations And Soundtracks,[],,,,2009-07-14,,1990s
1999,Best Male R&B Vocal Performance,When A Woman's Fed Up (Track),R. Kelly,False,song,When A Woman's Fed Up,R. Kelly,R.,"[""Neo soul""]",R&amp;B,,,,,1990s
1999,Best Male R&B Vocal Performance,Sweet Lady (Track),Tyrese,False,song,Sweet Lady,Tyrese,Tyrese,,Contemporary R&amp;B,132.1,-12.2,1999-05-14,,1990s
1999,Best Male R&B Vocal Performance,Staying Power,Barry White,True,song,Staying Power,Barry White,Staying Power,[],R&amp;B,151.4,-13.0,2002-01-15,,1990s
1999,Best R&B Performance By A Duo Or Group With Vocal,"Bills, Bills, Bills (Track)",Destiny's Child,False,song,"Bills, Bills, Bills",Destiny's Child,The Writing's On The Wall,"[""Pop music"",""Contemporary R\u0026B""]",R&amp;B,127.0,-9.7,1999-07-26,eng,1990s
1999,Best R&B Performance By A Duo Or Group With Vocal,No Scrubs,TLC,True,song,No Scrubs,TLC,FanMail,"[""Electro hop music"",""Dance-pop"",""Contemporary R\u0026B""]",R&amp;B,92.0,-9.6,2007-05-21,,1990s
1999,Best R&B Album,Back At One (Album),Brian McKnight,False,song,Back At One,Brian McKnight,Back At One,"[""Contemporary R\u0026B"",""Country music"",""Soul music""]",R&amp;B,130.0,-11.4,2007-09-26,,1990s
1999,Best R&B Album,Mary (Album),Mary J. Blige,False,album,All That I Can Say,Mary J. Blige,Mary,[],R&amp;B,95.0,-10.9,1999-08-17,,1990s
1999,Best R&B Album,R. (Album),R. Kelly,False,album,Home Alone,R. Kelly,R.,,R&amp;B,99.0,-9.5,2016-10-31,,1990s
1999,Best R&B Album,My Love Is Your Love (Album),Whitney Houston,False,song,My Love Is Your Love,Whitney Houston,My Love Is Your Love,"[""Reggae fusion"",""Contemporary R\u0026B""]",R&amp;B,164.0,-12.0,2003-07-25,eng,1990s
1999,Best R&B Album,Fanmail,TLC,True,song,FanMail,TLC,FanMail,,R&amp;B,162.0,-10.6,1999-02-22,,1990s
1999,Best Reggae Album,The Doctor (Album),Beenie Man,False,song,The Doctor,Beenie Man,The Doctor,,Reggae,99.9,-12.7,2009-06-01,,1990s
1999,Best Reggae Album,Calling Rastafari,Burning Spear,True,song,Calling Rastafari,Burning Spear,Calling Rastafari,,Reggae,154.3,-15.7,0000-00-00,,1990s
1999,Best Female Rock Vocal Performance,Jukebox (Track),Ani Difranco,False,song,Jukebox,Ani DiFranco,Up Up Up Up Up Up,,Indie Rock,,-12.9,2002-06-17,eng,1990s
1999,Best Female Rock Vocal Performance,Angels Would Fall (Track),Melissa Etheridge,False,song,Angels Would Fall,Melissa Etheridge,Breakdown,"[""Modern rock""]",,92.0,-9.8,1999-10-05,eng,1990s
1999,Best Female Rock Vocal Performance,Possession (Live) (Track),Sarah McLachlan,False,song,Possession,Sarah McLachlan,Fumbling Towards Ecstasy,"[""Pop music""]",Pop Rock,195.0,-12.0,1994-02-14,eng,1990s
1999,Best Female Rock Vocal Performance,Bliss (Track),Tori Amos,False,song,Bliss,Tori Amos,To Venus And Back,"[""Baroque pop"",""Electronic music"",""Alternative rock""]",Alternative Rock,114.0,-11.7,2005-06-28,eng,1990s
1999,Best Female Rock Vocal Performance,Sweet Child O' Mine,Sheryl Crow,True,song,Sweet Child O' Mine,Sheryl Crow,The Globe Sessions,"[""Hard rock"",""Glam metal""]",Rock,124.0,-7.4,2007-11-13,eng,1990s
1999,Best Male Rock Vocal Performance,The Promise (Track),Bruce Springsteen,False,song,The Promise,Bruce Springsteen,18 Tracks,,Rock,97.0,-15.2,1999-04-01,eng,1990s
1999,Best Male Rock Vocal Performance,Can't Change Me (Track),Chris Cornell,False,song,Can't Change Me,Chris Cornell,Euphoria Morning,"[""Alternative rock""]",Alternative Rock,162.0,-9.6,2015-08-07,eng,1990s
1999,Best Male Rock Vocal Performance,What It's Like (Track),Everlast,False,song,What It's Like,Everlast,Whitey Ford Sings The Blues,"[""Blues rock"",""Alternative hip hop""]",East Coast Hip Hop,,,2007-01-29,eng,1990s
1999,Best Male Rock Vocal Performance,Hold On (Track),Tom Waits,False,song,Hold On,Tom Waits,Mule Variations,,Rock,148.0,-13.5,1999-04-27,eng,1990s
1999,Best Male Rock Vocal Performance,American Woman,Lenny Kravitz,True,song,American Woman,Lenny Kravitz,5,,Rock,168.0,-11.1,2000-10-24,eng,1990s
1999,Best Rock Performance By A Duo Or Group With Vocal,Special (Single),Garbage,False,song,Special,Garbage,Version 2.0,"[""Power pop"",""Alternative rock""]",Alternative Rock,131.7,-6.9,2007-08-20,eng,1990s
1999,Best Rock Performance By A Duo Or Group With Vocal,Malibu (Track),Hole,False,song,Malibu,Hole,Celebrity Skin,,Alternative Rock,122.0,-10.3,2007-09-17,,1990s
1999,Best Rock Performance By A Duo Or Group With Vocal,Scar Tissue (Track),Red Hot Chili Peppers,False,song,Scar Tissue,Red Hot Chili Peppers,Californication,"[""Blues rock"",""Psychedelic rock"",""Alternative rock""]",Alternative Rock,179.0,-8.6,2008-01-01,eng,1990s
1999,Best Hard Rock Performance,Get Born Again (Track),Alice In Chains,False,song,Get Born Again,Alice In Chains,Music Bank,,Grunge,96.0,-9.1,2001-12-20,eng,1990s
1999,Best Hard Rock Performance,Lit Up (Track),Buckcherry,False,song,Lit Up,Buckcherry,Buckcherry,"[""Hard rock""]",Hard Rock,128.0,-7.7,2007-03-05,eng,1990s
1999,Best Hard Rock Performance,Bawitdaba (Track),Kid Rock,False,song,Bawitdaba,Kid Rock,Devil Without A Cause,"[""Nu metal"",""Rap metal""]",Rap Metal,181.0,-7.1,1998-08-05,,1990s
1999,Best Hard Rock Performance,Freak On A Leash (Track),Korn,False,song,Freak On A Leash (Clean),KoRn,Other Releases,,,,,,eng,1990s
1999,Best Hard Rock Performance,Nookie (Track),Limp Bizkit,False,song,Nookie,Limp Bizkit,Significant Other,"[""Rap rock"",""Nu metal""]",Nu Metal,195.0,-7.8,1999-07-09,,1990s
1999,Best Hard Rock Performance,Whiskey In The Jar,Metallica,True,song,Whiskey In The Jar,Metallica,Garage Inc.,"[""Roots rock"",""Folk music of Ireland"",""Celtic rock"",""Hard rock""]",Hard Rock,132.0,-8.0,2008-08-18,eng,1990s
1999,Best Metal Performance,Bad Blood (Track),Ministry,False,song,Bad Blood,Ministry,Dark Side Of The Spoon,,Industrial Metal,179.0,-8.8,1999-03-30,eng,1990s
1999,Best Metal Performance,Superbeast (Track),Rob Zombie,False,song,Superbeast,Rob Zombie,Hellbilly Deluxe,"[""Industrial metal""]",Industrial Metal,154.0,-7.2,1998-08-25,eng,1990s
1999,Best Metal Performance,Iron Man,Black Sabbath,True,song,Iron Man,Black Sabbath,Paranoid,"[""Heavy metal music""]",Heavy Metal,154.0,-9.1,1994-09-01,eng,1990s
1999,Best Rock Instrumental Performance,Espionage,Green Day,False,song,Espionage,Green Day,Shenanigans,,Punk Rock,135.0,-6.9,2002-07-01,zxx,1990s
1999,Best Rock Instrumental Performance,What Mama Said (Track),Jeff Beck,False,song,What Mama Said,Jeff Beck,Who Else!,,Electronica,145.1,-12.0,1999-03-01,,1990s
1999,Best Rock Instrumental Performance,Bodyrock (Single),Moby,False,song,Bodyrock,Moby,Play,"[""Alternative dance"",""Big beat""]",Electronica,107.9,-11.5,2010-11-01,eng,1990s
1999,Best Rock Instrumental Performance,Windows To The Soul (Track),Steve Vai,False,song,Windows To The Soul,Steve Vai,The Ultra Zone,,Progressive Metal,121.0,-9.9,2003-11-17,,1990s
1999,Best Rock Album,Significant Other (Album),Limp Bizkit,False,album,Intro (Significant Other),Limp Bizkit,Significant Other,,Nu Metal,,,,,1990s
1999,Best Rock Album,Breakdown (Album),Melissa Etheridge,False,song,Breakdown,Melissa Etheridge,Breakdown,,,145.0,-9.5,1999-10-05,eng,1990s
1999,Best Rock Album,Californication (Album),Red Hot Chili Peppers,False,song,Californication,Red Hot Chili Peppers,Californication,"[""Alternative rock""]",Alternative Rock,105.0,,2005-02-22,eng,1990s
1999,Best Rock Album,Echo (Album),Tom Petty And The Heartbreakers,False,song,Echo,Tom Petty And The Heartbreakers,Echo,,Rock,83.0,-9.1,1999-04-02,,1990s
1999,Best Rock Album,Supernatural,Santana,True,album,Da Le Yaleo,Santana,Supernatural,,Latin Rock,126.0,-8.5,1999-06-15,spa,1990s
1999,Best Traditional Pop Vocal Performance,Manilow Sings Sinatra (Album),Barry Manilow,False,album,One Man In A Spotlight,Barry Manilow,Manilow Sings Sinatra,,Easy Listening,94.0,-14.3,2006-04-01,,1990s
1999,Best Traditional Pop Vocal Performance,Come By Me (Album),Harry Connick Jr.,False,song,Come By Me,"Harry Connick, Jr.",Come By Me,,Jazz,148.0,-12.5,1999-05-11,,1990s
1999,Best Traditional Pop Vocal Performance,The Movie Album - As Time Goes By (Album),Neil Diamond,False,album,As Time Goes By,Neil Diamond,The Movie Album: As Time Goes By,,Rock,108.0,-14.1,1999-02-09,,1990s
1999,Best Spoken Comedy Album,Stan And Judy's Kid (Album),Adam Sandler,False,album,Hot Water Burn Baby,Adam Sandler,Stan And Judy's Kid,,Comedy,103.0,-16.0,1999-09-10,,1990s
1999,Best World Music Album,Volume 2: Release (Album),Afro Celt Sound System,False,album,Release,Afro Celt Sound System,Volume 2: Release,,,100.0,-11.4,1999-04-26,,1990s
1999,Best World Music Album,Livro,Caetano Veloso,True,album,Os Passistas,Caetano Veloso,Livro,,MPB,95.0,-14.4,2015-04-02,por,1990s
1999,Best Dance Recording,I Will Go With You (Con Te Partiró) (Track),Donna Summer,False,song,I Will Go With You (Con Te Partiro),Donna Summer,Other Songs,,,130.0,-11.5,2010-02-10,eng,1990s
1999,Best Dance Recording,Praise You (Track),Fatboy Slim,False,song,Praise You,Fatboy Slim,"You've Come A Long Way, Baby","[""Alternative dance"",""Big beat"",""Trip hop""]",Big Beat,109.0,-11.5,1998-10-19,eng,1990s
1999,Best Dance Recording,Don't Let This Moment End (Track),Gloria Estefan,False,song,Don't Let This Moment End,Gloria Estefan,Gloria!,,Dance,130.0,-7.6,1998-04-20,,1990s
1999,Best Dance Recording,Waiting For Tonight (Track),Jennifer Lopez,False,song,Waiting For Tonight,Jennifer Lopez,On The 6,"[""Dance-pop""]",Pop,124.0,-10.0,2004-10-18,,1990s
1999,Best Dance Recording,Believe,Cher,True,song,Believe,Cher,Believe,"[""Eurodance"",""Dance-pop"",""House music"",""Techno""]",Pop,132.938,-10.1,1998-10-26,eng,1990s
1999,Best Latin Rock/Alternative Performance,Bajo El Azul De Tu Misterio (Album),Jaguares,False,album,Dime Jaguar,Jaguares,Bajo El Azul De Tu Misterio,,Rock en Espa&#xF1;ol,132.1,-9.9,1999-08-27,,1990s
1999,Best Latin Rock/Alternative Performance,La Marcha Del Golazo Solitario (Album),Los Fabulosos Cadillacs,False,song,La Marcha Del Golazo Solitario,Los Fabulosos Cadillacs,La Marcha Del Golazo Solitario,,Latin,190.0,-8.4,2000-04-10,spa,1990s
1999,Best Rap Album,I Am (Album),Nas,False,album,Album Intro 3,Nas,I Am,,Hip Hop,,,,,1990s
1999,Best Rap Album,Things Fall Apart (Album),The Roots,False,album,Act Won (Things Fall Apart),The Roots,Things Fall Apart,,Hip Hop,141.0,-17.0,2004-10-25,,1990s
1999,Best Rap Album,The Slim Shady LP,Eminem,True,album,Public Service Announcement,Eminem,The Slim Shady LP,,Hip Hop,150.0,-27.2,1999-01-01,,1990s
1999,Best Traditional R&B Vocal Performance,Valence Street (Album),The Neville Brothers,False,song,Valence Street,The Neville Brothers,Valence Street,,R&amp;B,115.2,-7.9,1999-02-01,,1990s
1999,Best Traditional R&B Vocal Performance,Staying Power,Barry White,True,song,Staying Power,Barry White,Staying Power,[],R&amp;B,151.4,-13.0,2002-01-15,,1990s
1999,Best Tejano Performance,Contigo (Album),Intocable,False,song,Contigo,Intocable,Contigo,,Grupero,162.1,-11.8,1997-09-23,,1990s
1999,Best Tejano Performance,Por Eso Te Amo,Los Palominos,True,song,Por Eso Te Amo,Los Palominos,Por Eso Te Amo,,Latin,88.0,-11.9,1995-03-07,,1990s
1999,Best Salsa Performance,Sola (Album),India,False,song,Sola,India,Sola,,Salsa,,,2003-08-18,,1990s
1999,Best Salsa Performance,De Otra Manera (Album),Jerry Rivera,False,song,De Otra Manera,Jerry Rivera,De Otra Manera,,Salsa,197.0,-9.8,1998-11-24,,1990s
1999,Best Merengue Performance,Atada (Album),Gisselle,False,song,Atada,Gisselle,Other Songs,,,145.1,-8.1,2000-02-01,,1990s
1999,Best Merengue Performance,Pintame,Elvis Crespo,True,song,Pintame,Elvis Crespo,Pintame,,Merengue,119.0,-7.2,1999-06-28,,1990s
1999,Best Rap Solo Performance,Gimme Some More (Track),Busta Rhymes,False,song,Gimme Some More,Busta Rhymes,E.L.E. (Extinction Level Event): The Final World Front,,Hip Hop,136.0,-12.1,2008-04-21,,1990s
1999,Best Rap Solo Performance,Vivrant Thing (Track),Q-Tip,False,song,Vivrant Thing,Q-Tip,Amplified,"[""Hip hop music""]",Hip Hop,,,1999-11-30,eng,1990s
1999,Best Rap Solo Performance,Wild Wild West (Track),Will Smith (Featuring Dru Hill And Kool Mo Dee),False,song,Wild Wild West,Will Smith,Willennium,"[""Funk"",""Hip hop music""]",Hip Hop,107.0,-11.0,2002-11-25,,1990s
1999,Best Rap Solo Performance,My Name Is,Eminem,True,song,My Name Is,Eminem,The Slim Shady LP,"[""Horrorcore"",""Comedy hip hop""]",Hip Hop,85.0,-10.9,2005-11-21,,1990s
2000,Best Alternative Music Album,Midnite Vultures (Album),Beck,False,song,Midnite Vultures,Beck,Beck.com B-Sides,,,,,,,2000s
2000,Best Alternative Music Album,When The Pawn (Album),Fiona Apple,False,album,On The Bound,Fiona Apple,When The Pawn,,Baroque Pop,116.0,-10.4,1999-11-05,,2000s
2000,Best Alternative Music Album,Bloodflowers (Album),The Cure,False,song,Bloodflowers,The Cure,Bloodflowers,,Alternative  Rock,179.0,-9.7,2000-02-14,eng,2000s
2000,Best Alternative Music Album,Kid A,Radiohead,True,song,Kid A,Radiohead,Kid A,,Electronic,112.961,-11.9,2000-10-02,,2000s
2000,Best Traditional Blues Album,Let The Good Times Roll (Album),B.B. King,False,song,Let The Good Times Roll,B.B. King,Bobby Bland And B.B. King,"[""Jump blues""]",Blues,126.0,-10.4,2008-02-25,,2000s
2000,Best Traditional Blues Album,Delta Crossroads (Album),"Robert Lockwood, Jr.",False,album,32-20 Blues,"Robert Lockwood, Jr.",Delta Crossroads,,,105.0,,2009-06-16,,2000s
2000,Best Traditional Blues Album,Milk Cow Blues (Album),Willie Nelson,False,song,Milk Cow Blues,Willie Nelson,Milk Cow Blues,,Country,138.0,-11.9,2008-04-14,,2000s
2000,Best Traditional Blues Album,Riding With The King,B.B. King & Eric Clapton,True,song,Riding With The King,B.B. King & Eric Clapton,Riding With The King,,Blues,,,,,2000s
2000,Best Contemporary Blues Album,Royal Blue (Album),Koko Taylor,False,album,Save Your Breath,Koko Taylor,Royal Blue,,,116.5,-11.3,0000-00-00,,2000s
2000,Best Contemporary Blues Album,Shake Hands With Shorty (Album),North Mississippi Allstars,False,album,Shake 'Em On Down,North Mississippi Allstars,Shake Hands With Shorty,,,123.8,-10.2,2006-04-29,,2000s
2000,Best Musical Album For Children,More Songs From Pooh Corner (Album),Kenny Loggins,False,album,Your Heart Will Lead You Home,Kenny Loggins,More Songs From Pooh Corner,[],Children&apos;s Music,143.0,-14.6,2006-05-04,,2000s
2000,Best Female Country Vocal Performance,Travelin' Prayer (Track),Dolly Parton,False,song,Travelin' Prayer,Dolly Parton,The Grass Is Blue,,Bluegrass,142.0,-11.8,2006-01-01,,2000s
2000,Best Female Country Vocal Performance,That's The Way (Single),Jo Dee Messina,False,song,That's The Way,Jo Dee Messina,Burn,,Country,,,,,2000s
2000,Best Female Country Vocal Performance,I Hope You Dance (Track),Lee Ann Womack,False,song,I Hope You Dance,Lee Ann Womack,I Hope You Dance,"[""Country pop"",""Pop music""]",Country,151.0,-10.7,2004-05-10,eng,2000s
2000,Best Female Country Vocal Performance,Real Live Woman (Track),Trisha Yearwood,False,song,Real Live Woman,Trisha Yearwood,Real Live Woman,,Country,126.4,-13.3,2009-07-14,,2000s
2000,Best Female Country Vocal Performance,Breathe,Faith Hill,True,song,Breathe,Faith Hill,Breathe,"[""Country pop""]",Country,,,2011-11-07,eng,2000s
2000,Best Male Country Vocal Performance,One Voice (Single),Billy Gilman,False,song,One Voice,Billy Gilman,One Voice,,Country,149.8,-13.3,2000-06-20,,2000s
2000,Best Male Country Vocal Performance,A Thousand Miles From Nowhere (Track),Dwight Yoakam,False,song,A Thousand Miles From Nowhere,Dwight Yoakam,This Time,"[""Country music""]",Country,116.0,-7.8,2004-07-27,,2000s
2000,Best Male Country Vocal Performance,My Best Friend (Track),Tim McGraw,False,song,My Best Friend,Tim McGraw,A Place In The Sun,"[""Country music""]",Country,147.0,-11.7,0000-00-00,,2000s
2000,Best Male Country Vocal Performance,Feels Like Love (Track),Vince Gill,False,song,Feels Like Love,Vince Gill,Let's Make Sure We Kiss Goodbye,,,99.9,-10.9,2000-04-17,,2000s
2000,Best Male Country Vocal Performance,Solitary Man,Johnny Cash,True,song,Solitary Man,Johnny Cash,American III: Solitary Man,,Country,170.0,-11.5,2002-10-01,eng,2000s
2000,Best Country Performance By A Duo Or Group With Vocal,Twentieth Century (Single),Alabama,False,song,Twentieth Century,Alabama,Twentieth Century,,Country,124.0,-12.0,1999-06-15,,2000s
